title,imageSrc
Nacho,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2022061206560934754/detail/menueditor_item_b648b003a3a44e09a7ba6188a7e31acd_1655021976432505570.webp
Terminator Fried​ ​chicken,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2022061206564946069/detail/menueditor_item_a7950323766f4f20a3a086df3a1aca95_1655094800736429524.webp
Fajitas hot plate,
Taqutos,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2022061206595968807/detail/menueditor_item_87674bb56c1445cf8006128a17f97e52_1655026810155193594.webp
BBQ Spicy​ ​taco,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2022061207002250151/detail/menueditor_item_d3df5c7075da44219f3bf0bd53f82334_1655040368872234247.webp
Australia sirloin (grass fed) 200g.,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2022061207322958479/detail/menueditor_item_10907ecf07c34d55bf44e25bc289f557_1655021509992795769.webp
Wraptor​ pork chop,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2022061207312627262/detail/menueditor_item_0ff289e1ddd74ebf8c8b6f6288da2761_1655021532979392500.webp
Mexican fries size M,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2020040419145904843/detail/menueditor_item_12cf25429e1644c283ff4f89e63476f4_1586027670030673850.webp
Mexican fries size L,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2020040419124961645/detail/menueditor_item_7f77fb4c795c4678ab4e86723d5b786c_1586027719449596568.webp
Hash brown size M,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2020040419182170274/detail/menueditor_item_9384f784001f43d78d2c892b16fa32e7_1586027888033930075.webp
Hash brown size L,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2020040419174441546/detail/menueditor_item_73fa51763c8a4482bfdec2068d568eca_1586027850701771605.webp
Chorizo scrumble egg taco set,
Chorizo sausage burrito,
Rice  Burrito,
Salsa,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2022061305024692436/detail/menueditor_item_5d865a766338408d92681d9d5ef9cc99_1655096690379170791.webp
Guacamole,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021051906253632229/detail/menueditor_item_16b26077051746da94b6b95488b9d230_1655096421399611043.webp
Avocado,
Sour cream,
Honey mustard,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021051906220729720/detail/menueditor_item_eacc3e5ab026405b8e051b9acf1c6c18_1655096458109430390.webp
Wraptor chilli sauce,
Chilli salsa,
Spicy mayo,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021051906211632998/detail/menueditor_item_4a00346d40334e16a6d146308c8ee241_1655096489595483918.webp
Jalapeño,
Salsa&sourcream,
Garlic sauce,
Coleslaw,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021051906264122086/detail/menueditor_item_681bf9f8296445a597eb695a0bbba3ea_1655096510254768580.webp
Cheese whiz,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021051906234111715/detail/menueditor_item_f2339f3c0d5044209f758e621f4f83a9_1655096529318644646.webp
Kombucha​ ​Detox Gold,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2022011906062308750/detail/menueditor_item_1c498a78a2bc44bd89ad3fe5510d41fc_1642572337390819374.webp
Kombucha Ginger Gize!,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021121608151229454/detail/menueditor_item_1e293de763a44a499202f84744288101_1639643804262408866.webp
Kombucha Pineapple Passion,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021121608131360909/detail/menueditor_item_f0ab02488ec94284852154d914ee2b9f_1639643828884512249.webp
Kombucha Mulled wine,
Kombucha Power Oo.long,
Kombucha​ Apple solutely chai,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2022102004542788860/detail/menueditor_item_d5aedc6a27dc4806b7ee6001e3e0f0aa_1666241877997307793.webp
Kombucha​ Cha​Yen,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2022091413593440024/detail/menueditor_item_7fb869716cd7480f922ea589bc6c4775_1663163969056939414.webp
Avocado Smoothie,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021122311281909542/detail/menueditor_item_8e1578f0df45416e80191312e6241b10_1640258895379693983.webp
honey milk M,
Peach lime soda,
Elder flower Italy soda,
Strawberry lime soda,
Wild honey lime size M,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2020042808133952771/detail/menueditor_item_603bcff1f40e419ea67ce5826b0d1014_1588061583079392413.webp
Wild honey lime size L,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2020042808144165317/detail/menueditor_item_d8c1804f27314ab1b6af2f4c3b45a90b_1588061657786909299.webp
Wild Honey Lime Soda L,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20221003070351333247/detail/menueditor_item_caebd0e868dc4817a462edafbb3247b7_1665132858976525022.webp
Dark chocolate milk,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2020042808375584652/detail/menueditor_item_5601aa164bf44632a295eab8399ddac5_1588063039787324916.webp
Unsweed Dark chocolate size M,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2020042808395270363/detail/menueditor_item_5d92202a5b2e4519af8539a6ac245473_1588063138248151815.webp
Dark chocolate mint size M,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2020042808412402125/detail/menueditor_item_47c8387340a64270ba13716894638f1a_1588063267553588208.webp
Water,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2020043007581795356/detail/menueditor_item_fbca8eaa3f4f41678713a981d0b5cf76_1588233475333705891.webp
Greenery water,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021010510160778253/detail/menueditor_item_000792da5a0e453c8fe879b0a49d08ba_1609841739144362512.webp
Coke,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2020043007491887392/detail/menueditor_item_0acb6c07459b4bb0bc6df68268ec7225_1588232938743946909.webp
Coke ​Zero,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2020043007512633182/detail/menueditor_item_a14e7c6c8bee470f9b024da88c0a985a_1588233045769880322.webp
A&W,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2020043007551087970/detail/menueditor_item_160468f24672493a862ead143cfa381d_1588233280920292065.webp
Sprite,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2020043007530953836/detail/menueditor_item_6e2f2945329a4f5fac43e735b0e664fa_1588233137392006516.webp
Sprite Zero,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2020043007540921265/detail/menueditor_item_594d06b01097452ab9a18b38a6b04c0a_1588233225511078613.webp
Fanta,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2020043007572319133/detail/menueditor_item_c564ec32d40e469f8b49e15defef1c41_1588233406926585224.webp
Schweppes dry ginger ale,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021030309115191865/detail/menueditor_item_341558286d424a03bf4c137ab4421720_1614762590310656620.webp
Chocolate Lemon Tart,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2022122607304359475/detail/menueditor_item_aa84a904b79e4352824a975174f400de_1672039970675915971.webp
Avocado Fresh Lime with chocolate crispy,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2022122607300025966/detail/menueditor_item_d6c28201cc824a199c2cfe837ead4147_1672039990811519081.webp
<โปรโมชัน> ลด 50% Magic Set A,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230828021000011918/detail/589bce5745fd41a2bee402a4897e36c3_1693188600035110654.webp
<โปรโมชัน> ลด40% Magic Set B,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230828021000034988/detail/3db386c4868c4b7b8cf54594a70a0c16_1693188600277737189.webp
<โปรโมชัน> ลด40% Magic Set C,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230828021000061230/detail/1e6c8267294a452a91410c4ce383ec62_1693188600571362379.webp
<โปรโมชัน> ลด 30% Magic Set D,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230828021000090075/detail/981ed627af094f7896658c967771bb41_1693188600885036966.webp
<โปรโมชัน> DIY Super Value Set 429.-,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230810183844036753/detail/3cf18cfcf6114334b31d5a79119b3d50_1694078164761148461.webp
<โปรโมชัน> DIY สุดคุ้ม 459.-,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230810183844050478/detail/704d852a4336487ba97748948f3e34ac_1693575206548377769.webp
<โปรโมชัน> DIY สุดคุ้ม 599.-,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230810183845039471/detail/fc6fbcbed9374f85a5f5713f7e22fe14_1693575222719873805.webp
<โปรโมชัน> Grab Box,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230319160254061272/detail/6ed1930d492c474d91d8816d8e4bf8a9_1688444410937656949.webp
<โปรโมชัน> ลด 50% Magic Set A,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230828021000011918/detail/589bce5745fd41a2bee402a4897e36c3_1693188600035110654.webp
<โปรโมชัน> ลด40% Magic Set B,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230828021000034988/detail/3db386c4868c4b7b8cf54594a70a0c16_1693188600277737189.webp
<โปรโมชัน> ลด40% Magic Set C,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230828021000061230/detail/1e6c8267294a452a91410c4ce383ec62_1693188600571362379.webp
<โปรโมชัน> ลด 30% Magic Set D,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230828021000090075/detail/981ed627af094f7896658c967771bb41_1693188600885036966.webp
<โปรโมชัน> DIY Super Value Set 429.-,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230810183844036753/detail/3cf18cfcf6114334b31d5a79119b3d50_1694078164761148461.webp
<โปรโมชัน> DIY สุดคุ้ม 459.-,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230810183844050478/detail/704d852a4336487ba97748948f3e34ac_1693575206548377769.webp
<โปรโมชัน> DIY สุดคุ้ม 599.-,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230810183845039471/detail/fc6fbcbed9374f85a5f5713f7e22fe14_1693575222719873805.webp
เซตหมูย่างกระทะร้อน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230607044751022321/detail/9e65ab61dee04d1aa60a79d0fd6e5651_1686113354167144914.webp
เซตปลาแซลมอนย่างซีอิ๊วกระทะร้อน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230607044751055725/detail/ac5481949c1d4a229dfd2f02333058d4_1686541825907374418.webp
เซตปลาซาบะย่างซีอิ๊วกระทะร้อน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230607044751086058/detail/5d2eabeee32745b6b0221e7e20a5fae3_1686113500186490301.webp
เซตหมูชุบแป้งทอด,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230607044751112834/detail/460b1a199de7484dacb58e77ebb7d542_1686283809452463161.webp
เซตไก่ทอดราดซอสนัมบัง,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230607044751147741/detail/5d41a5369b6744c19f581c23e3f5719c_1686283822510435741.webp
ข้าวหน้าหมูผัดเผ็ดซอสญี่ปุ่น,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230607044752018036/detail/e50c4bf328f44d50b03fb7f4ed4c7a47_1686113381212467623.webp
เซตคัตสึโทจิ,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230607044752047234/detail/51136058687c4733af1efaa9b76bcfff_1686283892938112940.webp
อูด้งหมูสุกี้ยากี้,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230607044752118295/detail/c5ed15a5e895459da44e9dea8789eb09_1686284010614664258.webp
ราเม็งแชมป์เปี้ยน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230607044752142101/detail/0add0096035e4866a4d91e81da79293a_1686113585735208200.webp
แคลิฟอร์เนียไข่กุ้ง,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230607044752088591/detail/c839c0e7f56e4ae3bd06cc2b58b729d1_1686541835181013893.webp
เทโชกุ แซลมอน ฮานะมากิ,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230816210440023147/detail/c3d18c6f95134d019fced8fa266185a1_1692219880291880485.webp
เทโชกุ บูตะ ยากินิขุ,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230816210440036786/detail/9efd85379c6f44ca81a65dc5549aa006_1692219880602911159.webp
สลัดกุ้งวุ้นเส้นญี่ปุ่น,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230808115537015293/detail/95959a0588f84731a502f77cf637a7d8_1691495737608344536.webp
สลัดแพลนต์เบส ชิกเก้นป๊อป (เจ),https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230808115537045992/detail/82bdeae8434940dfa5e5127dcd315cec_1691495737940951089.webp
สลัดเต้าหู้สาหร่ายทอด (เจ),https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230808115538026237/detail/f24dc625e0514f78bdb4805c7150379a_1691495738167841779.webp
กีวี ไอซ์ที,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230808115538049492/detail/024da2334aef4bc88fb869b98b9e2967_1691495738456739218.webp
ครีมมี เก็นไมฉะ,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230808115538061955/detail/ee054ca4bf67431b869529412df16775_1691495738716717702.webp
มัทฉะ งาดำ เฟรปเป้,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230808115538080670/detail/9ea434e3971342b9a518bd9b54330b31_1691495738911769879.webp
<โปรโมชัน> โชยุ ราเม็ง,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230507161041019470/detail/3f014659e2394d5a920c85ed06b9eac6_1683475831248507537.webp
<โปรโมชัน> สไปซี่ ทงคตสึ ราเม็ง,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230507161020010444/detail/9979f59a5aca4723b3227b82be83d361_1683475806858611985.webp
ราเม็งแชมป์เปี้ยน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20200626061159262423/detail/1fa01022013b4e40bbace46f53570c0a_1658427101268243378.webp
คะระราเม็งแชมป์เปี้ยน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20200626061158170030/detail/204b5dd896ab4a2a9bc1e1a7e215553a_1658427114541857644.webp
อูด้งหมูสุกี้ยากี้,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20200626061200047156/detail/7b459385d68d487cab1db567274a2fea_1658427147994026679.webp
โซบะเย็น,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20220118175319018025/detail/143dfb3920f94bb2828b7fa936e6a0bd_1660554977127342030.webp
อุด้งเทมปุระ,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20220118175212019733/detail/6212f033f3a44468bc700d25e73b6920_1660555003506359285.webp
ยากิโซบะกระทะร้อน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230820171039011266/detail/e10b657169c04b9cba02fc5ffaccec0a_1692551426779978173.webp
ยากิโซบะกระทะร้อนห่อไข่,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230820170948016260/detail/3a4eb1b3100c41eb93997c1bc9e5cc10_1692551380379525054.webp
โซเม็ง,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230820171143011373/detail/d9549900386c4d529883420860fa3517_1692551502441382475.webp
เทมปุระโซเม็ง,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230820171234011970/detail/46fc2f449d6b4cf5b12b0d8d43e01245_1692551526937408441.webp
เซตหมูย่างกระทะร้อน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20200626061159186065/detail/2d1a97d0493f4cd1ab758d402f907f65_1658426509411320451.webp
เซตเนื้อย่างกระทะร้อน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20220721175343012443/detail/a53d5ca7248b4c308f441038774bd931_1660553789289780548.webp
เซตมิกซ์โทจิ,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20200907023852011507/detail/abcd5eacc9714eeaaeb097a97abe3fa5_1599446330174195039.webp
เซตหมูชุบแป้งทอด,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20200323053831031041/detail/0bc3e39e8fd94a5183309d58c00903e9_1584941911788689104.webp
เซตหมูชุบแป้งทอดราดซอสมิโสะ,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20200626061159105734/detail/823665d694104201bc0cd5a98a296098_1658426547727646976.webp
เซตชีสเบอร์เกอร์หมูชุบแป้งทอด,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20200323053831013015/detail/460db5ffc7c44298bd6d30f0fbf643fc_1584941911041054646.webp
เซตชีสเบอร์เกอร์เนื้อชุบแป้งทอด,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230809074641019792/detail/1f41f59179a0455583071474cfac0648_1691567194753508086.webp
เซตไก่เทอริยากิ,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20200626061159154696/detail/fed29c9c53764bb3a98d6b0bae6e50b3_1658426567518607509.webp
เซตไก่ทอดราดซอสนัมบัง,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20200323053831029586/detail/6664e05059724ee29eb94cd3affa37f3_1584941911408399039.webp
เซตปลาซาบะย่างซีอิ๊วกระทะร้อน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20200626061159074326/detail/cefd673912194b4784ebc764bc6859ec_1658426520085080850.webp
เซตปลาแซลมอนย่างซีอิ๊วกระทะร้อน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20200323053835014358/detail/867e996a7bd44ce9a8620e9af4b3d0f3_1584941915359971818.webp
เซตปลาแพนกาเซียส ดอร์รี่ย่างซีอิ๊วกระทะร้อน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20200323053834026200/detail/248e18b5ef8f49439bd5f84f0e75c90c_1584941914536869163.webp
เซตปลาซาบะย่างเกลือกระทะร้อน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20200323053833027932/detail/d8eb934d5c3f464a997350ca06d6c89b_1584941913773890647.webp
เซตปลาแซลมอนย่างเกลือกระทะร้อน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20200323053834015612/detail/9a431060665448ceb5cdcea5978bdab5_1584941914166503291.webp
เซตปลาแพนกาเซียสดอร์รี่ย่างเกลือกระทะร้อน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20200323053833014271/detail/d72867164c5648008a6f72aef5145ad9_1584941913426347694.webp
เซตสเต๊กปลาซาบะกระทะร้อน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20200323053832029468/detail/636c10211c7046a78080f04e497eab38_1584941912561404615.webp
เซตสเต๊กปลาแซลมอนกระทะร้อน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20200323053832037250/detail/8ac19aff10764cf689723d15bf3ecdd5_1584941912889305354.webp
เซตสเต๊กปลาแพนกาเซียสดอร์รี่กระทะร้อน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20200323053832017257/detail/484ecb0e7be8466d93fe568374653598_1584941912251512102.webp
เซตแฮมเบอร์เกอร์หมูกระทะร้อน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230607044750011716/detail/eaeddcecb8d24949af17d179b42f05b8_1692551662262884534.webp
เซตแฮมเบอร์เกอร์เนื้อกระทะร้อน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230809074723018486/detail/e99ce225deac4e7b9ded59e8759b8da8_1691567224973784229.webp
เซตสเต็กเนื้อกระทะร้อน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20220118162452014603/detail/4a03f7838cd4473c9ea7e5f07b4bb178_1660553878031214801.webp
เซตสเต็กหมูกระทะร้อน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20220118162505018727/detail/d7d429a584484d83b64fc9f33545b1b7_1660553887245110117.webp
เซตปลากระพงชุบแป้งทอด,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20220118162549015408/detail/8cbe4e62d81d4b62860e1f7370ee5df8_1660553931509031793.webp
เซตไก่ทอดคาราอาเกะ,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20220118162354015752/detail/8d37495a31644756b4bc9f379a5ac6ca_1660553839896868786.webp
เซตหมูผัดกิมจิสูตรเกาหลี,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20200323053830010628/detail/2c0ced0f09e240269336e32d8637ff50_1584941910426775235.webp
เซตเทมปุระกุ้ง,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20210425161426014517/detail/f3be461733374801897d6ca993229975_1619367264803966298.webp
เซตเทมปุระรวม,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20210425161448014940/detail/e0bdb9188c4148fab854f8f1457f6702_1619367286387486953.webp
เซตยาโยอิ Princess,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20220118162604016182/detail/aa44417a3459426283894ddeef690ca6_1660553952802017108.webp
เซตยาโยอิ Healthy,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20220118162620010720/detail/6ae9dc322465448a82c8bdf2cfc6b424_1660553965414343191.webp
เซตคัตสึโทจิ,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20230820170435011585/detail/e3c968f38202425bb78af24d07a062f6_1692551062206751879.webp
เซตสุกี้ยากี้ญี่ปุ่นหมู,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20200907024006018314/detail/d2f6129dd4e149ebb8d4d824f343a7ae_1599446405012523543.webp
เซตสุกี้ยากี้ญี่ปุ่นเนื้อ,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20200907023947015428/detail/ce9e5b4e859241b28d278f822932d1b7_1599446386050463198.webp
หมูย่างกระทะร้อน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20200626061158257455/detail/530685ed40b84042b4ca697565cd08c9_1658426657176803909.webp
มิกซ์โทจิ,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20200907024252017340/detail/8ee42f8639fb483c95f325bc8256e890_1660554095846547542.webp
หมูชุบแป้งทอด,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20200626061159179662/detail/8e36ee0e1b184b3986abf4dfcce87bc9_1660554421062346885.webp
หมูชุบแป้งทอดราดซอสมิโสะ,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20200626061159089752/detail/ad99a0639125425a9b954af7ec787273_1660554117522314077.webp
ชีสเบอร์เกอร์หมูชุบแป้งทอด,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20200626061158114355/detail/0085ba0f304241d99c20d21d6a86e09e_1660554495668033769.webp
ชีสเบอร์เกอร์เนื้อชุบแป้งทอด,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20220118163919019245/detail/b95a25192a2d419c911ed2789a695111_1660554800254037027.webp
ไก่เทอริยากิ,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20200626061159017518/detail/d4a4c1f848d448a1b31d8b76f455df31_1658426681539861440.webp
ไก่ทอดราดซอสนัมบัง,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20200626061200111293/detail/e12ac7813b434f16a5033f56aac0ea27_1660554466496900932.webp
ปลาซาบะย่างซีอิ๊วกระทะร้อน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20200626061201060117/detail/7482af800c5c494b9a28cf006a50a68d_1660554146808038699.webp
ปลาแซลมอนย่างซีอิ๊วกระทะร้อน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20200626061159126414/detail/eb773162a6df45bab848d68e168baed7_1660554056571581210.webp
ปลาแพนกาเซียส ดอร์รี่ย่างซีอิ๊วกระทะร้อน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20200626061159271671/detail/1b52ad7c64834cbbba3f8f40465ecdbf_1660554167019833521.webp
เนื้อย่างกระทะร้อน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20220721175349019843/detail/322ef996b84d4c48aa09e88ea5e55d9f_1660554067220858510.webp
ปลาซาบะย่างเกลือกระทะร้อน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20200626061201044334/detail/bdb308a0f9ce4ac793c6f76f1871f2b1_1660554217570350856.webp
ปลาแซลมอนย่างเกลือกระทะร้อน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20200626061158011172/detail/57f68d018d1c45ae870b7559721dc374_1660554189026295554.webp
ปลาแพนกาเซียสดอร์รี่ย่างเกลือกระทะร้อน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20200626061158244904/detail/9d42bdc5ea7b469682298112fd1e2e5b_1660554285699366612.webp
สเต๊กปลาซาบะกระทะร้อน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20200626061201033875/detail/358d4e4064ec4b14810131e383d98278_1660554373820285160.webp
สเต๊กปลาแซลมอนกระทะร้อน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20200626061158222036/detail/a00296a4fcba4bdc81cfe40f481aaeac_1660554303025114992.webp
สเต๊กปลาแพนกาเซียสดอร์รี่กระทะร้อน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20200626061158184251/detail/1d4e065ba2ff4cd68ecb1d8402b6ab8f_1660554398442436368.webp
แฮมเบอร์เกอร์เนื้อกระทะร้อน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20220118164228013972/detail/ead1aba8955f4a1ea5c7453983bc48f4_1660554531145593402.webp
แฮมเบอร์เกอร์หมูกระทะร้อน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20220118163933019350/detail/32d7f56a2fb04ddb9f50825ff81d55bf_1660554751698349681.webp
สเต็กเนื้อกระทะร้อน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20220118164049014174/detail/c4953ccd070c497096183f2411bb1f30_1660554648861035812.webp
สเต็กหมูกระทะร้อน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20220118163959013278/detail/97dcf74eb32e4073acc9355adaf44b2f_1660554684241198611.webp
ปลากระพงชุบแป้งทอด,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20220118163906017758/detail/07dc2b7d0c644501a95eb203331aef83_1660554833631594865.webp
ไก่ทอดคาราเกะ,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20220118164212015887/detail/e31b3de515d943529c4f50f4b820b2b1_1660554567144736402.webp
